pid,gametime,fg2_rate,fg3_rate,home_team_name,tid,opp_1,dist_1,is_make,shot_distance
210,31.31666667,35,7,Bridgewater,1022,132761,2.189175984,FALSE,9.735422122
227,32.48333333,57,30,Bridgewater,1022,96290,6.135424314,FALSE,23.41693293
227,30.4,57,30,Bridgewater,1022,132761,6.921083423,FALSE,23.53872857
212,29.11666667,46,40,Bridgewater,1022,132760,4.121185608,TRUE,23.73976876
212,22.41666667,46,40,Bridgewater,1022,132761,5.981157585,FALSE,26.66682434
211,35.13333333,45,45,Bridgewater,1022,77725,11.53740868,FALSE,24.35039647
211,29.91666667,45,45,Bridgewater,1022,96290,10.13674493,FALSE,26.14375083
213,28.88333333,69,33,Bridgewater,1022,96290,3.57332881,FALSE,4.782758095
215,35.43333333,51,32,Bridgewater,1022,83390,0.818719144,TRUE,3.725302444
215,32.91666667,51,32,Bridgewater,1022,110550,6.254748295,TRUE,23.79381727
215,25.1,51,32,Bridgewater,1022,110550,1.699627121,TRUE,4.249259058
215,24.33333333,51,32,Bridgewater,1022,110550,7.004182323,TRUE,20.02228943
215,24.13333333,51,32,Bridgewater,1022,110550,7.054066173,FALSE,23.62000513
215,21.83333333,51,32,Bridgewater,1022,96290,1.215191426,TRUE,7.244458753
217,28.66666667,48,26,Bridgewater,1022,132761,4.372104305,TRUE,10.81224802
217,27.53333333,48,26,Bridgewater,1022,132761,2.651813897,FALSE,3.647233259
217,27.3,48,26,Bridgewater,1022,77725,7.028436107,FALSE,25.47037657
260,28.88333333,73,0,Bridgewater,1022,132761,2.115958675,TRUE,2.113474755
233,25.68333333,41,49,Bridgewater,1021,78852,5.861842958,TRUE,23.33749496
203,28.98333333,50,30,Bridgewater,1021,94735,3.349944895,TRUE,11.91838546
203,28.75,50,30,Bridgewater,1021,94735,10.36328918,TRUE,25.10438784
204,22.83333333,53,23,Bridgewater,1021,78852,7.889069552,TRUE,23.34317868
209,32.41666667,47,38,Bridgewater,1021,94736,3.0796167,TRUE,6.834288186
209,30.1,47,38,Bridgewater,1021,94735,7.789945414,FALSE,23.84823617
209,26.98333333,47,38,Bridgewater,1021,78848,4.280762033,TRUE,10.55455254
209,24.65,47,38,Bridgewater,1021,94735,9.816954206,FALSE,22.74320529
208,34.96666667,48,37,Bridgewater,1021,78847,7.116245573,TRUE,23.59713146
208,34.18333333,48,37,Bridgewater,1021,78847,2.089431488,FALSE,7.053669424
208,33,48,37,Bridgewater,1021,94736,4.944347794,TRUE,27.41000628
208,31.18333333,48,37,Bridgewater,1021,94736,6.639740129,FALSE,24.02562268
208,28.78333333,48,37,Bridgewater,1021,132965,2.687793004,FALSE,5.759167696
208,27.16666667,48,37,Bridgewater,1021,78852,8.143900074,FALSE,23.6707895
208,25.18333333,48,37,Bridgewater,1021,78848,2.734280479,TRUE,2.068285356
208,24.41666667,48,37,Bridgewater,1021,94735,3.338936191,TRUE,5.11009235
210,12.06666667,38,7,Bridgeport,1022,131130,8.49098189,FALSE,24.33286052
227,4.45,54,33,Bridgeport,1022,91097,3.983020834,FALSE,23.56606909
212,16.21666667,46,40,Bridgeport,1022,67910,5.917279403,FALSE,23.06197186
212,2.166666667,46,40,Bridgeport,1022,91094,7.128628147,FALSE,25.28899947
211,18.45,47,47,Bridgeport,1022,91096,9.790585628,TRUE,25.37436611
211,14.16666667,47,47,Bridgeport,1022,67910,4.128346299,TRUE,25.98691648
211,12.73333333,47,47,Bridgeport,1022,131130,8.768983833,TRUE,18.36682245
213,7.633333333,71,33,Bridgeport,1022,72607,2.023097471,TRUE,1.045991274
215,15.51666667,50,33,Bridgeport,1022,91096,11.69283505,TRUE,23.16263304
215,14.51666667,50,33,Bridgeport,1022,67923,0.962986622,FALSE,5.494078834
215,8.55,50,33,Bridgeport,1022,91096,6.46822744,FALSE,19.0810958
215,2.866666667,50,33,Bridgeport,1022,91096,8.824406375,TRUE,23.90103311
215,1.466666667,50,33,Bridgeport,1022,91096,1.875412631,TRUE,1.164328469
215,0.6,50,33,Bridgeport,1022,91096,4.257045089,FALSE,7.863403533
260,10.16666667,70,0,Bridgeport,1022,91096,5.787346893,TRUE,1.994235324
217,19.71666667,46,29,Bridgeport,1022,91094,4.244258257,FALSE,11.00666812
217,17.68333333,46,29,Bridgeport,1022,91097,7.451041897,FALSE,24.50418303
217,6.116666667,46,29,Bridgeport,1022,91096,5.75149593,FALSE,5.923020313
151,12.98333333,72,29,Bridgeport,1015,78852,10.05100367,FALSE,23.47262023
151,4.1,72,29,Bridgeport,1015,94736,12.0653724,TRUE,22.9374759
151,3.15,72,29,Bridgeport,1015,94736,10.92131911,TRUE,24.78046078
151,1.033333333,72,29,Bridgeport,1015,94735,9.773267728,FALSE,24.54464028
153,19.53333333,38,29,Bridgeport,1015,94739,7.647109512,TRUE,25.06462989
153,18.76666667,38,29,Bridgeport,1015,94739,7.562031595,FALSE,27.01327246
153,17.05,38,29,Bridgeport,1015,94739,6.578732154,TRUE,22.9893862
153,16.5,38,29,Bridgeport,1015,78852,7.858688445,FALSE,23.59917334
153,9.733333333,38,29,Bridgeport,1015,94735,5.443808351,FALSE,23.76644527
153,9.066666667,38,29,Bridgeport,1015,78848,8.432877658,TRUE,23.66838929
153,8.2,38,29,Bridgeport,1015,94739,4.825695201,FALSE,17.22533486
153,7.216666667,38,29,Bridgeport,1015,94739,8.21792332,TRUE,25.27631915
153,2.583333333,38,29,Bridgeport,1015,94736,9.490317844,FALSE,25.25606785
242,13.78333333,33,44,Bridgeport,1015,94739,8.179323625,TRUE,23.09464841
154,14.73333333,90,39,Bridgeport,1015,78848,9.511779846,FALSE,26.57478719
157,15.95,50,25,Bridgeport,1015,78848,4.87179995,TRUE,11.00738004
157,10.56666667,50,25,Bridgeport,1015,132965,1.689106947,TRUE,7.444590328
157,8,50,25,Bridgeport,1015,78848,4.341742724,TRUE,10.05585328
157,4.95,50,25,Bridgeport,1015,78848,3.577593178,FALSE,10.07597723
227,35.35,54,33,Bridgeport,1022,67910,13.41443804,FALSE,27.16420074
212,29.81666667,46,40,Bridgeport,1022,67910,2.352506413,FALSE,5.425070082
211,35.43333333,46,48,Bridgeport,1022,67923,4.845152021,FALSE,11.87780535
215,38.66666667,50,32,Bridgeport,1022,67910,7.21347794,TRUE,24.21289172
215,37.45,50,32,Bridgeport,1022,91096,5.738977896,FALSE,12.04878875
215,34.08333333,50,32,Bridgeport,1022,91094,7.537221335,FALSE,23.32962139
215,32.8,50,32,Bridgeport,1022,67923,9.182191421,FALSE,23.34049552
215,31.91666667,50,32,Bridgeport,1022,67923,2.715189963,TRUE,5.393789765
215,28.3,50,32,Bridgeport,1022,91096,3.36440824,FALSE,6.368492433
215,25.93333333,50,32,Bridgeport,1022,91096,3.683769755,TRUE,7.07631632
215,24.55,50,32,Bridgeport,1022,67923,6.10614037,FALSE,23.35391076
215,22.73333333,50,32,Bridgeport,1022,91096,6.833069826,FALSE,14.39373646
215,20.6,50,32,Bridgeport,1022,67923,1.868068925,TRUE,4.139183731
217,39.23333333,46,28,Bridgeport,1022,91096,3.006975325,TRUE,8.88995588
217,37.56666667,46,28,Bridgeport,1022,91097,9.202239205,FALSE,24.29320681
151,27.1,73,31,Bridgeport,1015,94739,7.795135685,TRUE,25.38907409
152,39.61666667,54,26,Bridgeport,1015,78847,11.18796746,FALSE,23.50591081
152,38.8,54,26,Bridgeport,1015,78847,3.365894009,FALSE,5.482961952
152,21.56666667,54,26,Bridgeport,1015,78847,4.687521319,TRUE,4.767176804
153,37.01666667,43,27,Bridgeport,1015,94739,7.017796518,FALSE,25.52065457
153,34.63333333,43,27,Bridgeport,1015,94739,6.110389886,TRUE,4.507031187
153,32.58333333,43,27,Bridgeport,1015,94739,8.012583758,FALSE,23.28148422
153,28.78333333,43,27,Bridgeport,1015,94739,9.39180951,FALSE,23.64143027
153,24.8,43,27,Bridgeport,1015,78847,13.07616309,FALSE,24.07086663
242,20.33333333,25,44,Bridgeport,1015,78848,2.513376129,FALSE,2.004668413
154,33.15,90,38,Bridgeport,1015,94696,7.757463447,TRUE,22.2092981
154,31.65,90,38,Bridgeport,1015,78847,9.440795963,FALSE,25.31921244
154,26.28333333,90,38,Bridgeport,1015,94736,5.369620641,FALSE,22.83555639
154,23.6,90,38,Bridgeport,1015,78847,4.310995046,FALSE,23.25975715
157,38.33333333,49,25,Bridgeport,1015,78848,1.895774849,FALSE,6.750725936
157,36.96666667,49,25,Bridgeport,1015,78848,2.054961146,TRUE,2.365965659
157,30.95,49,25,Bridgeport,1015,78848,3.128111904,FALSE,8.482687163
157,29.45,49,25,Bridgeport,1015,78848,4.346071673,FALSE,7.465704791
157,28.01666667,49,25,Bridgeport,1015,78848,4.411640524,TRUE,6.928004646
157,22.25,49,25,Bridgeport,1015,78848,1.921936682,FALSE,5.376985482
140,13.8,53,0,Bristol,1014,132965,4.114185133,TRUE,5.884464358
140,13.38333333,53,0,Bristol,1014,132965,5.132250007,TRUE,2.335856704
140,12.88333333,53,0,Bristol,1014,94736,1.84994288,FALSE,12.33935831
141,2.333333333,49,42,Bristol,1014,78847,4.114111876,FALSE,18.57740618
143,14.51666667,43,37,Bristol,1014,132965,6.581736291,TRUE,23.75552484
143,8.05,43,37,Bristol,1014,78847,7.996117875,FALSE,24.15513075
143,3.183333333,43,37,Bristol,1014,94736,4.122973031,FALSE,23.25058626
145,19.8,45,48,Bristol,1014,94739,5.839571715,TRUE,16.33090304
145,18.96666667,45,48,Bristol,1014,78847,6.148840359,FALSE,27.41511209
145,15.06666667,45,48,Bristol,1014,94739,4.63339758,FALSE,24.42082692
145,9.883333333,45,48,Bristol,1014,94737,4.374401933,TRUE,25.70666418
145,9.316666667,45,48,Bristol,1014,94737,4.257999488,FALSE,12.24156322
146,16.76666667,64,22,Bristol,1014,78852,4.432170774,TRUE,10.61180129
146,16.03333333,64,22,Bristol,1014,94739,1.981130283,FALSE,6.831951295
146,2.966666667,64,22,Bristol,1014,78852,2.638880589,TRUE,6.928936792
146,0.9,64,22,Bristol,1014,78848,3.065832194,TRUE,7.662798482
147,17.6,39,24,Bristol,1014,94735,9.369371956,FALSE,23.53598653
147,7.183333333,39,24,Bristol,1014,78847,7.815644014,FALSE,24.57163275
150,4.5,40,0,Bristol,1014,94739,1.621179871,FALSE,4.504690095
148,18.26666667,37,30,Bristol,1014,94735,2.101912593,FALSE,16.68233811
148,17.25,37,30,Bristol,1014,78848,4.986609145,FALSE,5.053810025
148,11.73333333,37,30,Bristol,1014,94735,7.911574746,FALSE,22.27815913
148,11.28333333,37,30,Bristol,1014,94735,12.42794318,TRUE,22.30745631
148,6.666666667,37,30,Bristol,1014,94735,6.003424435,FALSE,18.99314093
227,12.53333333,58,33,Bristol,1022,79507,4.05148672,FALSE,24.42567665
212,15.95,49,42,Bristol,1022,105486,1.31968501,TRUE,4.502861765
212,11.95,49,42,Bristol,1022,95292,4.770626789,FALSE,17.59116929
212,2.566666667,49,42,Bristol,1022,95288,6.975670748,FALSE,25.22851811
211,16.26666667,46,45,Bristol,1022,79506,1.448162925,FALSE,1.213866464
211,5.533333333,46,45,Bristol,1022,105486,5.5379034,TRUE,22.87010097
213,4.733333333,70,33,Bristol,1022,79506,8.742070143,FALSE,10.20912484
215,5.633333333,50,32,Bristol,1022,79506,6.689287611,FALSE,6.068309813
216,11.48333333,43,16,Bristol,1022,105486,6.700178969,FALSE,18.21194284
216,10.33333333,43,16,Bristol,1022,105486,6.414239383,FALSE,23.4361654
217,17.98333333,48,26,Bristol,1022,105486,2.866774638,TRUE,5.880396622
217,17.1,48,26,Bristol,1022,105486,7.061603223,FALSE,12.71084177
217,10.76666667,48,26,Bristol,1022,115273,5.564169226,TRUE,24.42901677
217,9.733333333,48,26,Bristol,1022,95292,3.021259985,TRUE,4.094053218
217,7.516666667,48,26,Bristol,1022,95288,6.14968057,FALSE,32.12781278
141,29.75,48,42,Bristol,1014,78847,1.985778381,FALSE,17.23510191
141,27.73333333,48,42,Bristol,1014,78852,4.139069308,TRUE,15.53044623
141,26.68333333,48,42,Bristol,1014,78852,9.710728309,FALSE,18.38362361
142,39.46666667,49,0,Bristol,1014,78848,6.053349848,FALSE,17.59474972
142,35.58333333,49,0,Bristol,1014,78847,7.001350227,FALSE,12.15296342
142,33.51666667,49,0,Bristol,1014,94740,4.855205365,FALSE,12.44132639
142,26.63333333,49,0,Bristol,1014,94740,2.357006696,TRUE,2.116243529
145,38.11666667,45,48,Bristol,1014,78847,1.56444818,TRUE,4.783273446
145,33.13333333,45,48,Bristol,1014,78847,5.752093842,TRUE,25.30909407
145,31.18333333,45,48,Bristol,1014,94736,3.36093996,FALSE,3.29749719
145,22.75,45,48,Bristol,1014,78848,1.743040234,TRUE,5.381477755
145,22,45,48,Bristol,1014,78847,4.396971927,FALSE,26.13538169
145,21.3,45,48,Bristol,1014,94737,6.345076704,TRUE,16.40119776
146,36.31666667,63,22,Bristol,1014,78848,2.810238161,FALSE,0.74494577
147,23.93333333,39,23,Bristol,1014,78852,13.34294556,FALSE,23.81166793
148,38.65,39,29,Bristol,1014,78848,5.061379206,TRUE,14.87246605
148,32.58333333,39,29,Bristol,1014,94735,3.574188716,TRUE,14.32523099
148,31.93333333,39,29,Bristol,1014,94735,7.601725396,FALSE,23.38765612
259,33.96666667,88,0,Bristol,1022,79506,0.396588287,TRUE,1.680129664
227,20.03333333,54,34,Bristol,1022,79506,3.450245903,TRUE,22.95019504
211,27.2,46,46,Bristol,1022,115273,6.724235055,TRUE,23.11810004
211,24.78333333,46,46,Bristol,1022,67981,6.7871477,FALSE,23.18744643
212,24.18333333,47,41,Bristol,1022,95288,7.094764727,FALSE,24.73220645
215,39.73333333,50,30,Bristol,1022,67991,10.67479918,FALSE,23.72096895
215,37.13333333,50,30,Bristol,1022,79506,3.113740139,TRUE,4.576677725
215,35.81666667,50,30,Bristol,1022,95288,6.758617198,FALSE,19.96339163
215,31.4,50,30,Bristol,1022,102435,10.74641784,FALSE,24.05115622
215,26.41666667,50,30,Bristol,1022,79507,10.68367098,FALSE,23.77406008
215,24.1,50,30,Bristol,1022,102435,2.177553592,FALSE,1.304504232
215,23.65,50,30,Bristol,1022,79506,7.725750566,FALSE,6.508582123
215,20.76666667,50,30,Bristol,1022,67991,1.372352273,TRUE,7.402792166
216,35.28333333,43,16,Bristol,1022,105486,6.935091246,TRUE,16.59161563
216,34.65,43,16,Bristol,1022,105486,4.61293221,FALSE,16.48427752
217,39.05,47,30,Bristol,1022,67991,4.79712775,TRUE,11.62670308
217,38.23333333,47,30,Bristol,1022,105486,6.575933712,FALSE,23.21660388
217,29.28333333,47,30,Bristol,1022,95292,6.153688373,TRUE,24.05285302
217,28.11666667,47,30,Bristol,1022,105486,4.250226603,TRUE,24.52345823
217,23.18333333,47,30,Bristol,1022,67981,3.746410432,FALSE,7.087581119
238,15.41666667,40,37,Bridgewater,1023,78848,2.533904689,FALSE,25.18365091
222,19.11666667,43,33,Bridgewater,1023,78848,7.349668905,FALSE,15.72150217
222,15.7,43,33,Bridgewater,1023,78848,2.086833467,FALSE,3.264600662
222,13.56666667,43,33,Bridgewater,1023,78848,6.36303334,FALSE,8.572483977
222,11.78333333,43,33,Bridgewater,1023,94736,5.279547464,FALSE,23.55620913
222,10.53333333,43,33,Bridgewater,1023,78848,11.00167849,FALSE,24.99402073
222,5.6,43,33,Bridgewater,1023,78847,8.897290875,FALSE,26.36955041
222,1.283333333,43,33,Bridgewater,1023,94736,8.793750458,TRUE,24.6190843
223,19.7,59,48,Bridgewater,1023,78848,5.711919826,FALSE,16.58244552
223,15.66666667,59,48,Bridgewater,1023,94739,2.341115562,TRUE,2.624198286
223,6.8,59,48,Bridgewater,1023,94739,6.887471718,TRUE,24.45587982
225,9.2,50,31,Bridgewater,1023,94740,4.871274077,TRUE,2.934613723
225,8.033333333,50,31,Bridgewater,1023,94696,3.816299544,FALSE,14.285156
225,6.15,50,31,Bridgewater,1023,78848,4.352202132,FALSE,23.17993518
210,8.183333333,38,8,Bridgewater,1022,66392,6.680816632,FALSE,24.08878546
212,9.55,49,41,Bridgewater,1022,65860,12.20388957,TRUE,24.86043862
212,6.433333333,49,41,Bridgewater,1022,66392,9.398525521,FALSE,23.97042416
211,15.96666667,46,44,Bridgewater,1022,65860,9.469543229,TRUE,23.21681738
211,8.366666667,46,44,Bridgewater,1022,92621,2.074954283,FALSE,0.700426685
211,2.666666667,46,44,Bridgewater,1022,65860,5.984857394,FALSE,18.80993357
213,14.76666667,73,33,Bridgewater,1022,66392,5.369845151,TRUE,0.740489295
213,5.983333333,73,33,Bridgewater,1022,66392,4.427608754,TRUE,5.889915617
213,3.3,73,33,Bridgewater,1022,65860,13.90233294,TRUE,2.303308576
215,18.15,51,28,Bridgewater,1022,65860,1.84672827,TRUE,4.979836371
215,17.31666667,51,28,Bridgewater,1022,131021,8.697699901,TRUE,17.26371056
215,16.53333333,51,28,Bridgewater,1022,131021,2.07442768,TRUE,6.482239137
215,13.35,51,28,Bridgewater,1022,131021,3.309289487,FALSE,4.766929556
215,5.333333333,51,28,Bridgewater,1022,131021,4.281943678,TRUE,8.278544944
215,4.533333333,51,28,Bridgewater,1022,131021,3.973877413,TRUE,7.520032394
215,3.75,51,28,Bridgewater,1022,92621,14.44347397,FALSE,22.79782983
215,1.566666667,51,28,Bridgewater,1022,92621,6.684952024,TRUE,7.565479033
238,30.56666667,41,37,Bridgewater,1023,78847,12.28492872,FALSE,23.41313948
238,25.11666667,41,37,Bridgewater,1023,94739,3.128001789,TRUE,14.84139351
222,36.3,45,32,Bridgewater,1023,94736,5.308338288,FALSE,15.41104982
222,34.3,45,32,Bridgewater,1023,78848,5.3108683,TRUE,17.36450922
222,32.9,45,32,Bridgewater,1023,78848,2.193459311,TRUE,5.500101004
222,31.96666667,45,32,Bridgewater,1023,94737,5.649245424,TRUE,13.54736067
222,31.15,45,32,Bridgewater,1023,78848,5.337805689,TRUE,12.32712184
222,30.08333333,45,32,Bridgewater,1023,94736,3.473827077,TRUE,15.18608978
222,28.91666667,45,32,Bridgewater,1023,94739,3.524271242,FALSE,17.0658108
222,26.25,45,32,Bridgewater,1023,94739,2.439061278,FALSE,1.769358563
222,22.61666667,45,32,Bridgewater,1023,78848,4.968124566,TRUE,18.22216282
222,21.9,45,32,Bridgewater,1023,78848,7.357382271,TRUE,13.13465968
223,33.66666667,59,47,Bridgewater,1023,94735,6.740912739,FALSE,24.92247538
240,38.61666667,53,44,Bridgewater,1023,94735,7.409084732,TRUE,3.820422313
240,33.25,53,44,Bridgewater,1023,94736,7.806817206,FALSE,24.39368634
225,37.63333333,50,32,Bridgewater,1023,94735,6.169500764,TRUE,25.17626235
225,35.75,50,32,Bridgewater,1023,78848,6.290192576,FALSE,10.04106268
225,33,50,32,Bridgewater,1023,132965,8.674595558,FALSE,22.5383999
225,28,50,32,Bridgewater,1023,78848,4.539983194,TRUE,3.655536015
225,25.86666667,50,32,Bridgewater,1023,94739,2.686294813,TRUE,18.1344124
210,26,38,8,Bridgewater,1022,66392,14.58858072,FALSE,24.64215184
227,29.26666667,58,33,Bridgewater,1022,65860,4.736525199,FALSE,25.36692469
212,37.21666667,49,43,Bridgewater,1022,66392,3.666399986,TRUE,10.70098864
212,34.78333333,49,43,Bridgewater,1022,66392,7.468011284,TRUE,23.984123
212,27.65,49,43,Bridgewater,1022,131021,3.278887319,FALSE,11.50920589
212,22.26666667,49,43,Bridgewater,1022,66392,5.017727036,TRUE,24.17961273
212,20.2,49,43,Bridgewater,1022,66392,5.893287332,FALSE,17.1935703
211,39.01666667,47,44,Bridgewater,1022,65860,3.32346501,TRUE,4.182897305
211,31.48333333,47,44,Bridgewater,1022,92621,12.2321371,TRUE,24.30910452
215,38.41666667,51,32,Bridgewater,1022,66392,2.126657596,TRUE,3.130206787
215,33.86666667,51,32,Bridgewater,1022,131021,1.469849274,FALSE,1.691746305
215,29.68333333,51,32,Bridgewater,1022,66392,3.34609814,FALSE,6.378217919
215,26.91666667,51,32,Bridgewater,1022,131021,2.151303102,TRUE,5.493079559
215,25.6,51,32,Bridgewater,1022,131021,6.686658586,TRUE,24.15155776
215,24.55,51,32,Bridgewater,1022,131021,2.803711499,TRUE,3.26425774
215,23.8,51,32,Bridgewater,1022,66392,5.231149945,TRUE,8.723719012
217,39.76666667,46,24,Bridgewater,1022,131021,8.904096402,TRUE,23.82172942
217,37.76666667,46,24,Bridgewater,1022,92621,12.55079156,FALSE,24.56457455
141,10.31666667,56,40,Bridgewater,1014,94737,8.960115796,FALSE,23.14353395
141,9.1,56,40,Bridgewater,1014,94736,5.138268898,TRUE,14.68517214
141,7.033333333,56,40,Bridgewater,1014,94739,6.742525317,TRUE,23.56265963
141,5.416666667,56,40,Bridgewater,1014,78852,13.09879962,TRUE,22.95379325
141,4.7,56,40,Bridgewater,1014,78852,6.232637576,TRUE,26.18236165
141,3.666666667,56,40,Bridgewater,1014,78852,4.766519704,TRUE,16.08370433
144,11.78333333,60,38,Bridgewater,1014,132965,3.980871808,TRUE,8.530512709
144,2.933333333,60,38,Bridgewater,1014,78848,8.834149548,TRUE,25.11496799
144,1.366666667,60,38,Bridgewater,1014,94737,2.318337748,TRUE,11.57418091
143,13.93333333,50,32,Bridgewater,1014,78852,8.964638202,FALSE,23.53204097
143,12.78333333,50,32,Bridgewater,1014,94736,12.03403257,FALSE,22.20497162
145,16.46666667,47,48,Bridgewater,1014,94735,6.79994753,FALSE,20.1146192
145,15.68333333,47,48,Bridgewater,1014,78848,6.137191605,TRUE,20.44608459
145,13.45,47,48,Bridgewater,1014,78852,6.453948501,FALSE,24.35490047
145,5.516666667,47,48,Bridgewater,1014,78847,5.101597541,FALSE,23.44262827
146,19.05,63,0,Bridgewater,1014,78852,7.415918453,FALSE,22.58671894
146,18,63,0,Bridgewater,1014,78848,2.058017872,TRUE,5.101242009
150,7.633333333,37,0,Bridgewater,1014,78852,2.434555717,FALSE,3.47097987
147,16.9,37,25,Bridgewater,1014,78847,2.030500717,FALSE,5.186010826
148,8.5,36,20,Bridgewater,1014,94735,3.301692369,TRUE,16.32490896
148,0.1,36,20,Bridgewater,1014,94735,2.870245644,FALSE,12.62221017
227,9.633333333,50,37,Bridgewater,1022,105486,6.797248873,FALSE,18.92073399
211,7.183333333,48,40,Bridgewater,1022,79506,12.38889669,FALSE,22.96359689
212,14.06666667,50,39,Bridgewater,1022,79507,5.149670049,FALSE,22.50681707
212,10.58333333,50,39,Bridgewater,1022,67982,6.070254463,TRUE,23.87796163
212,4.133333333,50,39,Bridgewater,1022,115273,4.926563354,FALSE,23.53057331
215,17.28333333,49,31,Bridgewater,1022,67991,7.198095668,FALSE,22.36691369
215,14.95,49,31,Bridgewater,1022,102435,1.14400214,TRUE,1.216815744
215,13.03333333,49,31,Bridgewater,1022,102435,2.103448335,FALSE,6.509187387
215,12.35,49,31,Bridgewater,1022,95292,2.563646361,TRUE,4.270173014
215,4.033333333,49,31,Bridgewater,1022,79506,6.89692969,TRUE,17.20041816
216,8.766666667,47,19,Bridgewater,1022,105486,6.546940676,FALSE,24.17989764
260,11.46666667,71,0,Bridgewater,1022,115273,4.205664506,TRUE,1.032067997
260,2.4,71,0,Bridgewater,1022,79506,2.56262168,TRUE,5.356434265
217,15.15,46,23,Bridgewater,1022,105486,6.372080523,FALSE,24.16343827
217,6.016666667,46,23,Bridgewater,1022,105486,2.565088199,FALSE,9.362027414
217,5.983333333,46,23,Bridgewater,1022,79506,4.648050682,TRUE,6.266771981
217,3.216666667,46,23,Bridgewater,1022,105486,7.652765888,FALSE,22.42883608
141,35.28333333,56,42,Bridgewater,1014,78852,8.295699796,TRUE,23.85433968
142,39.38333333,49,0,Bridgewater,1014,78848,12.41534361,FALSE,23.16316955
142,34.58333333,49,0,Bridgewater,1014,94736,5.499063675,TRUE,1.122124022
142,33.8,49,0,Bridgewater,1014,132965,4.574119313,TRUE,11.15257944
142,31.11666667,49,0,Bridgewater,1014,94736,3.811829238,FALSE,1.956272209
143,27.01666667,50,34,Bridgewater,1014,78852,5.23856871,TRUE,23.46912908
145,37.61666667,46,48,Bridgewater,1014,94739,7.799829161,FALSE,20.81287554
146,35.98333333,65,7,Bridgewater,1014,78852,10.94482815,TRUE,22.36982021
146,28.75,65,7,Bridgewater,1014,78848,3.986085584,TRUE,1.766116123
146,24.15,65,7,Bridgewater,1014,78852,11.16018175,FALSE,22.83646446
146,22.35,65,7,Bridgewater,1014,78852,12.91495738,FALSE,22.46769656
146,21.66666667,65,7,Bridgewater,1014,78848,2.577965829,TRUE,1.208262595
147,28.8,37,27,Bridgewater,1014,78852,11.71033462,FALSE,22.87836793
147,22.98333333,37,27,Bridgewater,1014,94736,11.80605294,TRUE,22.94145053
148,38.31666667,36,23,Bridgewater,1014,94735,5.621414655,FALSE,18.79279872
148,36.71666667,36,23,Bridgewater,1014,78847,11.90128181,TRUE,23.19703439
148,24.61666667,36,23,Bridgewater,1014,94735,5.303056449,FALSE,24.82518864
148,20.95,36,23,Bridgewater,1014,94735,3.715911596,FALSE,12.33457487
227,34.33333333,50,36,Bridgewater,1022,79506,6.698772321,FALSE,26.32102795
212,33.3,49,41,Bridgewater,1022,79507,6.665662531,TRUE,25.21112074
212,29.51666667,49,41,Bridgewater,1022,95288,5.340519265,TRUE,22.5675257
212,28.26666667,49,41,Bridgewater,1022,79507,4.370661363,TRUE,24.97263968
212,27.51666667,49,41,Bridgewater,1022,79507,4.025205624,FALSE,26.21845696
212,21.45,49,41,Bridgewater,1022,79507,8.187623313,FALSE,26.20942316
211,36.43333333,48,42,Bridgewater,1022,95288,10.12953864,TRUE,24.70478184
211,34.86666667,48,42,Bridgewater,1022,115273,11.30792136,FALSE,24.30015491
211,23.33333333,48,42,Bridgewater,1022,105486,7.048803616,TRUE,23.14885122
215,39.81666667,48,30,Bridgewater,1022,67991,8.325179177,FALSE,23.81756524
215,34.13333333,48,30,Bridgewater,1022,67991,3.092816041,FALSE,7.655313409
215,32.43333333,48,30,Bridgewater,1022,67991,5.164464233,FALSE,12.47433269
216,26.65,47,18,Bridgewater,1022,79506,11.64632258,FALSE,22.93842569
217,37.25,46,22,Bridgewater,1022,115273,3.819467073,TRUE,1.802352081
176,8.983333333,57,52,Bridgewater,1018,78852,8.666041853,TRUE,22.08444704
176,6.05,57,52,Bridgewater,1018,78848,7.037891232,TRUE,23.96136624
176,4.683333333,57,52,Bridgewater,1018,94696,6.931900183,TRUE,24.72713999
177,10.01666667,53,52,Bridgewater,1018,94740,7.607793292,FALSE,14.04609182
178,16.55,28,21,Bridgewater,1018,78852,3.80001443,FALSE,12.58721535
180,18.85,46,42,Bridgewater,1018,78847,6.679903844,FALSE,23.94008535
180,17.1,46,42,Bridgewater,1018,78847,5.178447134,FALSE,12.59832991
180,14.68333333,46,42,Bridgewater,1018,78848,6.869490608,TRUE,24.21042632
180,7.166666667,46,42,Bridgewater,1018,78847,8.050558324,FALSE,24.69029335
180,5.266666667,46,42,Bridgewater,1018,94736,5.372518503,TRUE,24.97089654
180,0.35,46,42,Bridgewater,1018,94739,4.787343674,FALSE,24.49548265
182,13.4,53,31,Bridgewater,1018,94735,9.472673718,FALSE,24.56179716
182,12.25,53,31,Bridgewater,1018,78852,3.959910002,FALSE,9.793219471
181,16.16666667,35,36,Bridgewater,1018,78847,10.52247227,TRUE,23.05235878
181,12,35,36,Bridgewater,1018,94735,3.756336862,FALSE,18.37669125
181,11.15,35,36,Bridgewater,1018,94735,5.708058195,FALSE,27.28064052
181,2.066666667,35,36,Bridgewater,1018,94735,5.957373989,FALSE,25.09199237
184,6.45,41,42,Bridgewater,1018,94736,9.040252075,FALSE,24.0576409
184,1.716666667,41,42,Bridgewater,1018,78852,5.540088636,TRUE,23.96669496
